class_name,file_name,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0_000.JPG,0.0,0.0,0.0,-0.34598188485242637,-0.04590902985057034,-0.2038757400038646,-0.6001095592314677,-0.2782702629887652,-0.2691017026783501,-0.8036002137786644,-0.5231762225790678,-0.3194991981138691,-0.8952190357491587,-0.7334482105468554,-0.3343774109599812,-0.14416723729414216,-0.9293053333842538,-0.09056016787340954,-0.4251224610282454,-1.332746011336033,-0.22842064637094253,-0.6622695866558008,-1.1074608323209638,-0.30651948800533474,-0.6891760754090123,-0.8508415119193489,-0.3322467109953111,-0.13985753421431724,-0.9892007293812092,-0.043838192425952056,-0.47326038001725135,-1.384219400729125,-0.21069570062671938,-0.7065356966649365,-1.13775926429479,-0.26900966628432393,-0.6987331549888544,-0.8980091809448124,-0.2516560956873134,-0.15936935186868972,-0.9971405214468294,-0.03118770709388495,-0.492286306783661,-1.3630133985788924,-0.2337207938075622,-0.6813075636796253,-1.1116575897677314,-0.262606384159916,-0.6412579204365881,-0.8666287788242931,-0.2106993131509232,-0.17975491530646065,-0.9510101957672941,-0.032598713731773254,-0.4582735361429614,-1.2616260047988437,-0.20777752144603345,-0.6333846090284003,-1.0883419756033044,-0.22401306047982877,-0.6416031909477697,-0.8394593289452926,-0.17632309449209416
0,0_001.JPG,0.0,0.0,0.0,0.23347471289005528,-0.3919722798905443,0.18263306609008237,0.2765386090652367,-0.818808111914649,0.20436803940808454,0.34173436227289866,-1.1049868288396705,0.14506722111383866,0.2948368026108236,-1.343762325871046,0.0960546470791632,-0.31271926049307197,-0.9419134338588304,0.19870464481449118,-0.2723651913215285,-1.5035157040277949,0.07401180455886987,0.024759525279470618,-1.583503298602858,0.004937330782693497,0.19849520306988333,-1.4372239124124349,0.007884876490432673,-0.39482762761352963,-0.9185348993234876,0.020119224584025888,-0.3051362984724055,-1.5562580076335293,-0.10489293089696214,0.057951662965220974,-1.59564386542101,-0.14475553671123736,0.2256651303677005,-1.4299601428974562,-0.11962244721400613,-0.40069010937683047,-0.8963541529771694,-0.1653329959568263,-0.27400404230939973,-1.5127873329526889,-0.2327934980916991,0.07920386534005784,-1.5332975473297863,-0.1757668271216383,0.23970677668648327,-1.3838182937751817,-0.09610622395679444,-0.31772467905061086,-0.8599099934426202,-0.3465606522253663,-0.21162471951894252,-1.3614633461553696,-0.3711747670953132,0.04747699510369705,-1.4428914987793267,-0.30558500925956994,0.1807559714626506,-1.364026681713212,-0.2257676448043497
0,0_002.JPG,0.0,0.0,0.0,0.1768199848965949,-0.3418255406552822,0.14471142271292625,0.14644140293261396,-0.754105496248453,0.17504754144524015,0.17219400183584943,-1.0783400641415948,0.144763802074261,0.15565515214560458,-1.379620649620393,0.13030794278513783,-0.45750040209823,-0.8512703454857029,0.1556511695955832,-0.3791439657764836,-1.4509156435305999,0.06580876085189925,-0.11221912644400812,-1.644727194071417,0.028134709181340867,0.07310064632950289,-1.6055826569738434,0.047977062581828114,-0.5084861008681926,-0.8603934743020223,0.03413143129664736,-0.41057061750388296,-1.5384093952483362,-0.03282540064495695,-0.10837002750808013,-1.6886013631179415,-0.025292076523953613,0.06551111572777664,-1.6245655551685605,0.017383148604990167,-0.45216991542119045,-0.877537232028833,-0.09287049719348399,-0.33312569305280754,-1.5406585954238636,-0.1213095770827818,-0.03415607245014314,-1.6642296878099874,-0.06048294596176464,0.13552487812977496,-1.589633853189081,0.008220628958797854,-0.292625999820987,-0.9033595092349403,-0.2161782150042183,-0.1763581972522158,-1.4414396838620651,-0.21753542191953998,0.0416519909275125,-1.5948218950253465,-0.158973993098143,0.16879250396462991,-1.5807903061503512,-0.09263366816959553
0,0_003.JPG,0.0,0.0,0.0,0.18527137965996612,-0.2956185566848761,0.27636679560026145,0.2535751094410304,-0.6704778844115533,0.36650504280861995,0.3736778079408458,-0.9394113466091875,0.37149711913345934,0.4091710052909436,-1.1723723951922378,0.3845071791400514,-0.3142149270977827,-0.9184179339280788,0.25308263603708847,-0.10753020145444887,-1.4885962903042427,0.18637949079697477,0.18554635798850047,-1.5826766512237083,0.18102816859130827,0.348796408667197,-1.442145095683693,0.23213314966558501,-0.37026822450483104,-0.9262736656122151,0.07013229153072346,-0.13739144347407353,-1.5670108697390468,0.009712427662226164,0.20892971672288127,-1.6144737554599957,0.051304420965523026,0.353886168825681,-1.4593016736548814,0.13599738117950433,-0.3198381599974045,-0.9185207551256571,-0.10952928999069915,-0.11145374304054412,-1.5647638089301448,-0.14263259672670392,0.23113732134606121,-1.59029717295048,-0.04264475237637102,0.37064299335581735,-1.4422612962031705,0.06986589703509263,-0.16154333706914561,-0.9027508219031181,-0.27288890696710266,0.016853436539650917,-1.4489742416079678,-0.29450811710234354,0.25984698073659,-1.5078547523538917,-0.21783987181044887,0.37403823652416124,-1.4036244756391187,-0.12184396713347517
0,0_004.JPG,0.0,0.0,0.0,0.4489904902047308,-0.21932823631525056,0.1266164980293779,0.6153601839013205,-0.5196284483827462,0.13644014896791481,0.7904866466774759,-0.7060204424486601,0.0876973167252434,0.8811741641387485,-0.8700060489215936,0.054066733724375676,0.10853525995459104,-1.022266302655683,0.12137962257317055,0.4078939717459234,-1.3275440300924695,0.0008941114498193049,0.6678014352408298,-1.2363986068431134,-0.06613264062554644,0.7904600158491174,-1.0665693863979437,-0.08554855577697747,0.043150860755855384,-0.998918351977982,-0.017324240174432928,0.4439067655647936,-1.3166590244480167,-0.16486900406430524,0.7059037441489195,-1.1490940210946117,-0.20519296156434824,0.7933969439954415,-0.9648404385798914,-0.19197524609623282,0.06501263534719393,-0.8910654441915188,-0.1623653450494051,0.4453046328193827,-1.1815199438146735,-0.28515155264642944,0.7103742060339229,-1.0296041008053567,-0.25330485044316386,0.7949164086172522,-0.8638754312460935,-0.18931480121980016,0.1487459265191351,-0.7070832260492579,-0.30301408655502715,0.49344915074379314,-0.9185061888982814,-0.3690396355082041,0.7198866876767172,-0.8627090135257045,-0.33179255932262125,0.8319892852687497,-0.7769416672207715,-0.2783855636037732
0,0_005.JPG,0.0,0.0,0.0,0.2680126149934505,-0.3071815041333509,0.13175858588310793,0.33101678250590216,-0.6750822256115012,0.13919185625451858,0.4505865565767784,-0.9408496167891353,0.07636311350045435,0.5229606636256453,-1.1887676232288609,0.027471302013685917,-0.283157487537519,-0.9503120228341336,0.20451232883300607,-0.0011178934523262188,-1.4271822035016732,0.08041283740339494,0.32622252721808526,-1.4245689401504595,-0.02665500094755835,0.5076713454574693,-1.2718053637889604,-0.06756340438890816,-0.34182037149802724,-0.9378020272120093,0.06071401309414967,-0.031557563661375646,-1.50024505285727,-0.04391364884047075,0.3396699734185848,-1.4715695142549772,-0.12215266775207656,0.5267663263649077,-1.3184723735254782,-0.15274264360264986,-0.2978885058645714,-0.9184071960627461,-0.09434634286951023,-0.014211531588296918,-1.5156219288181412,-0.16660731162757692,0.3460030540591171,-1.4793774166813785,-0.17310567139569374,0.5166600033412089,-1.3093880147079584,-0.15601013604113445,-0.1431533000068903,-0.8793419607374054,-0.24779298226761318,0.12021140792590808,-1.3411672316255052,-0.27367085723038226,0.3751367775296603,-1.3343358592442756,-0.23808717621349904,0.5005434333637343,-1.193180596864002,-0.20089541509261602
0,0_006.JPG,0.0,0.0,0.0,0.26726701483713194,-0.3349677916481919,0.12852704337582635,0.36722503131982065,-0.6778411296972652,0.11112750192720222,0.4773343319455052,-0.901634960618977,0.02581017183622907,0.5168978569204455,-1.1034237071108324,-0.0453607973033782,-0.17583242542847496,-1.0074755879633752,0.0712061376332153,0.12229518013916234,-1.5338478712999462,-0.097241196946029,0.44401613801093914,-1.4734590289352743,-0.20967395622427634,0.5940271891058485,-1.2646728470903934,-0.24333473679158205,-0.21163045759425134,-0.973820072397417,-0.08298804741851387,0.13445557071907838,-1.558941816777819,-0.2128980577575476,0.48978251247031745,-1.4474919519034761,-0.27630480793319334,0.6242995458660697,-1.2559571683791775,-0.29293911646065607,-0.13426476526252185,-0.9100278698913661,-0.24148993003190275,0.199309721737248,-1.491080559110238,-0.32626899282310456,0.5246161229300502,-1.386276481730686,-0.31654855752427785,0.6391885177451466,-1.1946083784297787,-0.28798319102923825,0.043898089861072534,-0.7979137109843549,-0.39734567494019124,0.32433764094487566,-1.2296271000098469,-0.4209713855358737,0.5632551769387848,-1.1852547532892044,-0.37172168166572334,0.6519655235901638,-1.0334907505010418,-0.32601290586915443
0,0_007.JPG,0.0,0.0,0.0,0.2145479736795564,-0.3676404700542724,0.06732528187493751,0.1258208729760922,-0.8322783969264083,0.08274612233367902,0.09749464972336608,-1.1851672805217794,0.06603781968971767,0.03659775375449084,-1.4771794462584622,0.059501900260860226,-0.5048473488250907,-0.8262280599825095,0.0423728700069273,-0.4735131992421886,-1.4299274368003585,-0.036095403229624026,-0.2533498389938713,-1.7468288744025242,-0.0758410055634848,-0.03934731486428546,-1.905383606557308,-0.07808728163331899,-0.6069224295608634,-0.7939394537590247,-0.036129050094907425,-0.551625759887487,-1.4888834975042282,-0.11653942640100659,-0.26686682404430534,-1.8120013411000047,-0.14584153886373333,0.005033424247976129,-1.952843162291619,-0.14468981183639051,-0.5821615395869131,-0.7820216640127614,-0.11792724532472171,-0.5235446633066599,-1.488122174204005,-0.1701772205395539,-0.24075197220057104,-1.821328218793286,-0.19626283280695267,0.017616024005526604,-1.9564529087653033,-0.19831475444047358,-0.4413068001342797,-0.8079472259656957,-0.1963083670079827,-0.4064171394214758,-1.3982275189343876,-0.22337138985083266,-0.25409055713395656,-1.7224995717853473,-0.23285610253695754,-0.10775666004694529,-1.9037658345802668,-0.22927350042578645
0,0_008.JPG,0.0,0.0,0.0,0.2690806096889005,-0.35252119725342024,0.21057967757992307,0.3439486125647929,-0.6868715254138104,0.23313934686287727,0.47567447797540974,-0.9124132811382154,0.16323060477530055,0.4978094275222868,-1.1572708875281363,0.10029558014504897,-0.2830114702830592,-0.9653881819817665,0.27578281032745666,-0.048619338045991445,-1.4573354920058543,0.18798299897089135,0.26344329943999295,-1.4973647613410668,0.1140048285396497,0.42563183402460814,-1.3588920159102675,0.09976654425396365,-0.3184824686654096,-0.9441088845037473,0.08501371274021906,-0.07942068249172116,-1.5382153803361949,0.027816442734866092,0.27331387308277927,-1.5500050251007438,-0.014023400544988952,0.4442426437156393,-1.3991216414891732,-0.015586444113200522,-0.25111076247492486,-0.9143071468676376,-0.11086532329324357,-0.03237606020734637,-1.5246921992128688,-0.12442514764319842,0.30613786151246003,-1.5185950680565086,-0.07750306882880346,0.43944864909356385,-1.3695408060415697,-0.03173410620570322,-0.07551295916511454,-0.8638088533243128,-0.3025470402423272,0.17162254018189668,-1.3253896119205464,-0.28397219704864124,0.4263862207671963,-1.3561274103771357,-0.2061890884844706,0.5314664364185478,-1.2508017971559893,-0.13849712293391186
0,0_009.JPG,0.0,0.0,0.0,0.2356287030488711,-0.3046193734502945,0.24670708589862186,0.3239760942913365,-0.6131399219785046,0.3070911690448464,0.4269594737185493,-0.8118426606120162,0.28729869503927946,0.41196829695718173,-0.9692722929350535,0.27815346967860854,-0.21169230361691507,-0.9888097778186838,0.2327746951149087,-0.029734496347924626,-1.4241416731951289,0.1662768383436606,0.22681027054941136,-1.4005377897918307,0.14027040226447773,0.32106643596139317,-1.2237834863654533,0.15561347678118365,-0.26244799399686547,-0.9643035270064884,0.03521020093478623,-0.023305618330590812,-1.489098963350616,-0.027507459713498175,0.2734790910799806,-1.41805935497888,-0.03106223182712896,0.34751046322233864,-1.2366952162715807,-0.0028450281672986644,-0.22557477077074634,-0.9131745100115479,-0.15872523276733255,-0.013092493948715596,-1.4470539778490308,-0.19567478323622753,0.2688107474180065,-1.3717199247470555,-0.12040228720257884,0.33525777805989065,-1.2062280664417382,-0.047379039999879975,-0.1053311988113422,-0.8303247934184601,-0.34075817862124447,0.08932869433776346,-1.2546368179248586,-0.35787780135606984,0.2937165633667172,-1.2213423353275765,-0.28353143488231397,0.3473130579697897,-1.0793814560771582,-0.2116240842647337
